name,id,key,potid,potkey,units,atom_style,allsymbols,pair_style,status,symbols,elements
MO_365106510449,SNAP_ZuoChenLi_2019_Ni__MO_365106510449_000,dd4ca35b-7fe9-4cd5-8f16-0d4cb00398a4,2020--Zuo-Y-Chen-C-Li-X-et-al--Ni-SNAP,8dc67fff-34b6-46e7-9118-637bcf8b2625,metal,atomic,False,kim,active,['Ni'],['Ni']
MO_370271093517,Morse_Shifted_GirifalcoWeizer_1959HighCutoff_Pb__MO_370271093517_004,6d198a35-1257-4c10-bb6e-5ee2914329d2,1959--Girifalco-L-A-Weizer-V-G--Pb,4dc4b4ea-0590-4990-930b-03eee8de3c09,metal,atomic,False,kim,active,['Pb'],['Pb']
MO_380166217430,EAM_Dynamo_ZhouJohnsonWadley_2004NISTretabulation_Zr__MO_380166217430_000,56a527a5-4a1e-491d-8ec3-09738c8ec14c,2004--Zhou-X-W-Johnson-R-A-Wadley-H-N-G--Zr,6ccabaad-9825-4d97-9f9d-3058fca15806,metal,atomic,False,kim,active,['Zr'],['Zr']
MO_380272712420,MEAM_LAMMPS_WangOhLee_2020_CuMo__MO_380272712420_000,NOT FOUND,,,metal,atomic,False,kim,active,[],[]
MO_380822813353,EAM_Dynamo_ZhouWadleyJohnson_2001_Cu__MO_380822813353_000,4f88accb-22d1-40ba-b4de-508e6eea7f24,2001--Zhou-X-W-Wadley-H-N-G-Johnson-R-A-et-al--Cu,f4b1a594-ff7b-492e-98d9-a693a4a3b66b,metal,atomic,False,kim,active,['Cu'],['Cu']
MO_381114941873,SW_BalamaneHauchShi_2017Brittle_Si__MO_381114941873_002,9b440b49-ad13-4714-9133-bb47923778a5,1999--Hauch-J-A-Holland-D-Marder-M-P-Swinney-H-L--Si,ea531207-cc09-4d62-9ffa-0a3a3089598c,metal,atomic,False,kim,active,['Si'],['Si']
MO_381861218831,Morse_Shifted_GirifalcoWeizer_1959HighCutoff_Ni__MO_381861218831_004,801bb8cd-f769-4cfb-ba8d-26c33b25d094,1959--Girifalco-L-A-Weizer-V-G--Ni,b5951518-9b95-49aa-8827-41a01aef956a,metal,atomic,False,kim,active,['Ni'],['Ni']
MO_388062184209,EAM_Dynamo_AdamsFoilesWolfer_1989Universal6_Pt__MO_388062184209_000,314e7b6f-dd41-4ac5-b0f1-a0060c3785e8,1989--Adams-J-B-Foiles-S-M-Wolfer-W-G--Pt,6f92bdbe-0eea-4865-ac81-888e522b6a90,metal,atomic,False,kim,active,['Pt'],['Pt']
MO_390128289865,Morse_Shifted_GirifalcoWeizer_1959MedCutoff_W__MO_390128289865_004,1de21892-c4da-4a91-bd4c-831d1922fabf,1959--Girifalco-L-A-Weizer-V-G--W,aa4a406f-25b7-4627-b494-0b92b32b7485,metal,atomic,False,kim,active,['W'],['W']
MO_390178379548,MEAM_LAMMPS_AsadiZaeemNouranian_2015_Cu__MO_390178379548_000,NOT FOUND,,,metal,atomic,False,kim,active,[],[]
MO_394669891912,Dipole_Umeno_YSZ__MO_394669891912_001,5dfa6a30-ce53-41cd-a5e3-31a8cefab21f,2013--Umeno-Y-Iskandarov-A-M-Kubo-A-Albina-J-M--O-Y-Zr,b2299c5a-b606-435f-af30-0172f04119bb,metal,atomic,False,kim,active,"['O', 'Y', 'Zr']","['O', 'Y', 'Zr']"
MO_396616545191,EMT_Asap_Standard_JacobsenStoltzeNorskov_1996_Cu__MO_396616545191_001,96747fc2-46ff-49be-a5bd-cfead159cb04,1996--Jacobsen-K-W-Stoltze-P-Norskov-J-K--Cu,91719601-a471-4108-892e-b6d1ce02b805,metal,atomic,False,kim,active,['Cu'],['Cu']
MO_398194508715,LJ_Truncated_Nguyen_2005_Ar__MO_398194508715_001,8d078cb2-c2d4-46ef-b56e-e4a14b5be263,2005--Nguyen-T-X-Bhatia-S-K-Nicholson-D--Ar,09bf90c7-df1b-4058-afd2-729e2d9de46b,metal,atomic,False,kim,active,['Ar'],['Ar']
MO_398441626455,EAM_Dynamo_AcklandWoodingBacon_1995v2_Zr__MO_398441626455_000,7c613259-ea20-421a-9dfc-c9cdf6ca8135,1995--Ackland-G-J-Wooding-S-J-Bacon-D-J--Zr,c754e222-3417-45d9-a7a3-1d399ea72c1e,metal,atomic,False,kim,active,['Zr'],['Zr']
MO_399431830125,MEAM_LAMMPS_FernandezPascuet_2014_U__MO_399431830125_000,NOT FOUND,,,metal,atomic,False,kim,active,[],[]
MO_400591584784,EAM_Dynamo_MishinFarkasMehl_1999_Ni__MO_400591584784_005,0c44736b-8ce8-4132-9b16-87f7f189eb8b,1999--Mishin-Y-Farkas-D-Mehl-M-J-Papaconstantopoulos-D-A--Ni,81adb388-59eb-4f49-88bf-6f06a1343fae,metal,atomic,False,kim,active,['Ni'],['Ni']
MO_404563086984,EAM_Dynamo_AgrawalMishraWard_2013_Be__MO_404563086984_000,48ba4913-b971-48a9-9bfc-a5d5170eeebd,2013--Agrawal-A-Mishra-R-Ward-L-et-al--Be,7d0265d5-3088-44df-8b36-6a08e3799695,metal,atomic,False,kim,active,['Be'],['Be']
MO_405512056662,SW_StillingerWeber_1985_Si__MO_405512056662_005,119bd539-4d78-443e-a777-e9bc9be61618,1985--Stillinger-F-H-Weber-T-A--Si,edc31ad6-2b9a-455c-9b5f-e888a672ecbd,metal,atomic,False,kim,active,['Si'],['Si']
MO_407755720412,ThreeBodyCluster_Gong_Gong_1993_Si__MO_407755720412_000,f75c19d3-a2b9-49c1-9cd8-d01dccd4a425,1993--Gong-X-G--Si,d5010e7c-c26b-4d86-ad5d-e87919725525,metal,atomic,False,kim,active,['Si'],['Si']
MO_408791041969,Tersoff_LAMMPS_ErhartAlbe_2005SiII_SiC__MO_408791041969_003,32bf09ba-0df0-424f-baa4-784a0dc4b95d,2005--Erhart-P-Albe-K--Si-C-II,b484d453-4f89-44d2-b64f-bbca3eb97d30,metal,atomic,False,kim,active,"['Si', 'C']","['Si', 'C']"
MO_409065472403,MEAM_LAMMPS_LeeShim_2004_NiCu__MO_409065472403_000,NOT FOUND,,,metal,atomic,False,kim,active,[],[]
MO_410167849923,MEAM_LAMMPS_ChoiKimSeol_2017_CoCr__MO_410167849923_000,NOT FOUND,,,metal,atomic,False,kim,active,[],[]
MO_411020944797,EAM_Dynamo_HanZepedaAckland_2003_V__MO_411020944797_000,46acf46f-3591-434a-a8fa-6cf48466287f,2003--Han-S-Zepeda-Ruiz-L-A-Ackland-G-J-et-al--V,04ad93c0-31f0-413f-a6f0-a68f2e709b8f,metal,atomic,False,kim,active,['V'],['V']
MO_411692133366,EAM_Dynamo_JacobsenNorskovPuska_1987_Al__MO_411692133366_000,b5dfc3dc-a4b0-45a8-989b-a2a6cd29f9ce,1987--Jacobsen-K-W-Norskov-J-K-Puska-M-J--Al,9549a404-171a-4469-8fc3-2de77c99f7e7,metal,atomic,False,kim,active,['Al'],['Al']
MO_411898953661,Morse_Shifted_GirifalcoWeizer_1959LowCutoff_Al__MO_411898953661_004,9c366099-f22f-411a-a5c4-2dfee8c40fbe,1959--Girifalco-L-A-Weizer-V-G--Al,6f01c8df-fdd9-47f7-91e9-184cef488a36,metal,atomic,False,kim,active,['Al'],['Al']
MO_418978237058,EAM_Dynamo_AngeloMoodyBaskes_1995_NiAlH__MO_418978237058_005,606b36c7-f071-4065-88d6-a5576e0e2252,1995--Angelo-J-E-Moody-N-R-Baskes-M-I--Ni-Al-H,0b194551-81ba-45ba-b4e1-7e035729f11c,metal,atomic,False,kim,active,"['Ni', 'Al', 'H']","['Ni', 'Al', 'H']"
MO_421038499185,hNN_WenTadmor_2019Grx_C__MO_421038499185_001,59990308-be5b-447f-8d25-ef58e7f7e1da,2019--Wen-M-Tadmor-E-B--C,3806106d-c614-48d2-b989-017611c92843,metal,atomic,False,kim,active,['C'],['C']
MO_424746498193,EAM_MagneticCubic_DerletNguyenDudarev_2007_Mo__MO_424746498193_002,2ccdf803-be4c-449d-b885-077cfa9addc9,2007--Derlet-P-M-Nguyen-Manh-D-Dudarev-S-L--Mo,a138f3ad-42f4-45e6-8084-886c1afbfded,metal,atomic,False,kim,active,['Mo'],['Mo']
MO_426403318662,EAM_Dynamo_GolaPastewka_2018_CuAu__MO_426403318662_000,9df30e56-4f69-4b44-a2b5-85fd8e51a6b3,2018--Gola-A-Pastewka-L--Au-Cu,8e9359a7-ac59-4570-a38a-2852089e9a7c,metal,atomic,False,kim,active,"['Au', 'Cu']","['Au', 'Cu']"
MO_427397414195,MEAM_LAMMPS_KimJungLee_2012_LiMg__MO_427397414195_000,NOT FOUND,,,metal,atomic,False,kim,active,[],[]
MO_427873955970,MEAM_LAMMPS_AslamBaskesDickel_2019_FeMnSiC__MO_427873955970_000,NOT FOUND,,,metal,atomic,False,kim,active,[],[]
MO_430846853065,MEAM_LAMMPS_Wagner_2007_SiC__MO_430846853065_000,NOT FOUND,,,metal,atomic,False,kim,active,[],[]
MO_432861766738,MEAM_LAMMPS_LeeLeeKim_2006_FeN__MO_432861766738_000,NOT FOUND,,,metal,atomic,False,kim,active,[],[]
MO_444394830472,MEAM_LAMMPS_Wagner_2007_Ni__MO_444394830472_000,NOT FOUND,,,metal,atomic,False,kim,active,[],[]
MO_450093727396,EAM_QuinticClampedSpline_ErcolessiAdams_1994_Al__MO_450093727396_002,0f9b391a-e4d8-45c3-8037-11256b47e0df,1994--Ercolessi-F-B-Adams-J--Al,2ce1cf6d-9c87-4b29-89d2-9885a928fbe7,metal,atomic,False,kim,active,['Al'],['Al']
MO_454320668790,ThreeBodyBondOrder_KDS_KhorDasSarma_1988_C__MO_454320668790_000,923b3ec8-bf5b-4a51-a7b7-4ff6cd6e3644,1988--Khor-K-E-Das-Sarma-S--C,90027d51-730e-43d1-a34a-0d772c4e7c42,metal,atomic,False,kim,active,['C'],['C']
MO_463728687265,EAM_QuinticClampedSpline_Kim_2021_PtAu__MO_463728687265_000,NOT FOUND,,,metal,atomic,False,kim,active,[],[]
MO_466741694288,LJ_Shifted_Bernardes_1958LowCutoff_Ne__MO_466741694288_004,72fe01b3-dd55-414f-9183-585eb9c35df3,1958--Bernardes-N--Ne,90c2411b-6b91-41a9-a562-7544e1bea780,metal,atomic,False,kim,active,['Ne'],['Ne']
MO_466808877130,EAM_Dynamo_Marinica_2007_Fe__MO_466808877130_000,3d732a14-de7d-4f1a-ad53-7ac0682d7b0f,2010--Malerba-L-Marinica-M-C-Anento-N-et-al--Fe,9155f279-c246-4108-bfe4-1db2fcf21959,metal,atomic,False,kim,active,['Fe'],['Fe']
MO_468407568810,EAM_Dynamo_ZhouJohnsonWadley_2004_Au__MO_468407568810_005,95ce54c1-8302-4f20-b74a-b76f930288bb,2004--Zhou-X-W-Johnson-R-A-Wadley-H-N-G--Au,56c064d6-9bb4-42b6-b5e1-b54bb4dbae1d,metal,atomic,False,kim,active,['Au'],['Au']
MO_468686727341,SNAP_LiHuChen_2018_NiMo__MO_468686727341_000,401ecbb3-020c-4c10-b5d7-4fd0d6a6c021,2018--Li-X-G-Hu-C-Chen-C-et-al--Ni-Mo,9c78a923-2658-4bc2-bbef-b379df846f73,metal,atomic,False,kim,active,"['Ni', 'Mo']","['Ni', 'Mo']"
MO_469343973171,EAM_Dynamo_BonnyPasianotCastin_2009_FeCuNi__MO_469343973171_005,fd3219ea-f6cf-4a8f-be46-e83db237246e,2009--Bonny-G-Pasianot-R-C-Castin-N-Malerba-L--Fe-Cu-Ni,38d0b8d9-5e5d-426a-9d70-b5a7e501528b,metal,atomic,False,kim,active,"['Fe', 'Cu', 'Ni']","['Fe', 'Cu', 'Ni']"
MO_474962707676,MEAM_LAMMPS_JangKimLee_2018_ZnMg__MO_474962707676_000,NOT FOUND,,,metal,atomic,False,kim,active,[],[]
MO_475612090600,SW_ZhangXieHu_2014OptimizedSW2_Si__MO_475612090600_004,f2c8e6c1-76e0-4e56-b519-33a5bf958882,2014--Zhang-X-Xie-H-Hu-M-et-al--Si-2,ccba6c11-0aa8-4ace-9f24-98ee82b5e684,metal,atomic,False,kim,active,['Si'],['Si']
MO_477506997611,MEAM_LAMMPS_KangEunJun_2014_SiC__MO_477506997611_000,NOT FOUND,,,metal,atomic,False,kim,active,[],[]
MO_478967255435,MEAM_LAMMPS_KimKimJung_2017_NiAlTi__MO_478967255435_000,NOT FOUND,,,metal,atomic,False,kim,active,[],[]
MO_483480726117,Morse_Shifted_GirifalcoWeizer_1959LowCutoff_Cr__MO_483480726117_004,289bd0c1-63a2-4c56-9901-d0c6dff87553,1959--Girifalco-L-A-Weizer-V-G--Cr,d439adf5-6edb-43de-a70d-4214c288db42,metal,atomic,False,kim,active,['Cr'],['Cr']
MO_486450342170,MEAM_LAMMPS_WangOhLee_2020_CuMo__MO_486450342170_000,NOT FOUND,,,metal,atomic,False,kim,active,[],[]
MO_489351836217,Morse_Shifted_GirifalcoWeizer_1959LowCutoff_W__MO_489351836217_004,a46c0f58-f13b-4022-ae0b-f1040d08d2a9,1959--Girifalco-L-A-Weizer-V-G--W,aa4a406f-25b7-4627-b494-0b92b32b7485,metal,atomic,False,kim,active,['W'],['W']
MO_492310898779,MEAM_LAMMPS_AsadiZaeemNouranian_2015_Fe__MO_492310898779_000,NOT FOUND,,,metal,atomic,False,kim,active,[],[]
MO_497591319122,Morse_Shifted_GirifalcoWeizer_1959HighCutoff_Sr__MO_497591319122_004,33c36497-244d-49e0-ba56-92f614b07330,1959--Girifalco-L-A-Weizer-V-G--Sr,bcff1447-1cee-4672-a6b1-b61d299cb69a,metal,atomic,False,kim,active,['Sr'],['Sr']
MO_500121566391,Tersoff_LAMMPS_AlbeNordlundAverback_2002_PtC__MO_500121566391_003,c1630053-a361-4a57-b62d-635e476f08e9,2002--Albe-K-Nordlund-K-Averback-R-S--Pt-C,85bae8b0-9254-43b1-a874-a98943bf9ba1,metal,atomic,False,kim,active,"['Pt', 'C']","['Pt', 'C']"
MO_500937681860,MEAM_LAMMPS_ShimParkCho_2003_NiW__MO_500937681860_000,NOT FOUND,,,metal,atomic,False,kim,active,[],[]
MO_503261197030,SW_ZhouWardMartin_2013_CdTeZnSeHgS__MO_503261197030_002,2c93448b-55b0-46cb-a0b8-934ec13075e3,2013--Zhou-X-W-Ward-D-K-Martin-J-E-et-al--Zn-Cd-Hg-S-Se-Te,95fe0b68-f5a1-4bb6-9a11-f446b361d12b,metal,atomic,False,kim,active,"['Zn', 'Cd', 'Hg', 'S', 'Se', 'Te']","['Zn', 'Cd', 'Hg', 'S', 'Se', 'Te']"
MO_505250810900,EAM_Dynamo_ZhouJohnsonWadley_2004NISTretabulation_Ag__MO_505250810900_000,25dd2ef9-fa29-4a0b-a4ee-223b81083f4f,2004--Zhou-X-W-Johnson-R-A-Wadley-H-N-G--Ag,248c41b3-6861-43d0-876c-e528541b699f,metal,atomic,False,kim,active,['Ag'],['Ag']
MO_514760222899,TIDP_RajanWarnerCurtin_2016A_User01__MO_514760222899_001,11f571b7-0cbc-40a7-9e2a-d196c06226d1,2016--Rajan-V-P-Warner-D-H-Curtin-W-A--fictional-toy-a,2904ee1d-0139-4193-8f52-9038fbd7897e,metal,atomic,False,kim,active,['toy'],['toy']
MO_517338295712,SW_LeeHwang_2012LDA_Si__MO_517338295712_000,b20abb5a-f71f-4c0c-ad23-ce0999d6150f,2012--Lee-Y-Hwang-G-S--Si-LDA,ceef3035-5fee-4318-821b-ff6b4e5b6427,metal,atomic,False,kim,active,['Si'],['Si']
MO_519613893196,EAM_Dynamo_Zhakhovsky_2009_Al__MO_519613893196_000,a4ec40d1-8e77-4766-8719-1edeaea48aff,2009--Zhakhovskii-V-V-Inogamov-N-A-Petrov-Y-V-et-al--Al,3facf2af-9356-4264-b887-06049430defa,metal,atomic,False,kim,active,['Al'],['Al']
MO_520569947398,MEAM_LAMMPS_HennigLenoskyTrinkle_2008_Ti__MO_520569947398_000,NOT FOUND,,,metal,atomic,False,kim,active,[],[]
MO_522239651961,EAM_Dynamo_Mendelev_2018_Tb__MO_522239651961_000,6f9c05dc-d3a2-40ed-8530-9482a2e1d91e,2018--Mendelev-M-I-Zhang-F-Song-H-et-al--Tb,ed3a1bb7-3c6c-47f6-b3ca-e05870435610,metal,atomic,False,kim,active,['Tb'],['Tb']
MO_524392058194,EAM_Dynamo_ZhouJohnsonWadley_2004_W__MO_524392058194_005,1adca6bf-4ee7-448a-b7c2-883765fb4071,2004--Zhou-X-W-Johnson-R-A-Wadley-H-N-G--W,865a32b5-d4ae-4e3e-bd8b-b503d0ba1a78,metal,atomic,False,kim,active,['W'],['W']
MO_529419924683,SNAP_LiHuChen_2018_Cu__MO_529419924683_000,f628a1f3-71d3-4c1d-aede-e7b196f60012,2018--Li-X-G-Hu-C-Chen-C-et-al--Cu,48d131cd-0f92-4f41-b18b-99f4a4b8e542,metal,atomic,False,kim,active,['Cu'],['Cu']
MO_533426548156,MEAM_LAMMPS_LenoskySadighAlonso_2000_Si__MO_533426548156_000,NOT FOUND,,,metal,atomic,False,kim,active,[],[]
MO_534363225491,Morse_Shifted_GirifalcoWeizer_1959MedCutoff_Mo__MO_534363225491_004,b962b4a1-e8f9-4334-8ad2-8db946a5060c,1959--Girifalco-L-A-Weizer-V-G--Mo,1b3c2a68-da27-47d1-8844-b0e28f3c3d6c,metal,atomic,False,kim,active,['Mo'],['Mo']
MO_534638645497,Morse_Shifted_GirifalcoWeizer_1959LowCutoff_Pb__MO_534638645497_004,0bc5bde1-54c3-430b-9fb6-7ab3447454dd,1959--Girifalco-L-A-Weizer-V-G--Pb,4dc4b4ea-0590-4990-930b-03eee8de3c09,metal,atomic,False,kim,active,['Pb'],['Pb']
MO_535504325462,EAM_Dynamo_TehranchiCurtin_2010_NiH__MO_535504325462_003,f2229926-361f-45ad-9372-994161ab6974,2017--Tehranchi-A-Curtin-W-A--Ni-H,8280ac8a-8dd7-42c1-8873-eb38cd82f009,metal,atomic,False,kim,active,"['Ni', 'H']","['Ni', 'H']"
MO_537826574817,EAM_Dynamo_MendelevAckland_2007_Zr__MO_537826574817_000,85320f96-f868-4b55-9cb8-2c1b0a010445,2007--Mendelev-M-I-Ackland-G-J--Zr-3,bd58ae4c-dc17-40e4-91f0-db3eae46f933,metal,atomic,False,kim,active,['Zr'],['Zr']
MO_545073984441,MEAM_LAMMPS_KimSeolJi_2017_PtCo__MO_545073984441_000,NOT FOUND,,,metal,atomic,False,kim,active,[],[]
MO_546673549085,EAM_Dynamo_Mendelev_2003_Fe__MO_546673549085_000,dee74ca4-149d-4e32-8409-17b08e074c0a,,,metal,atomic,False,kim,active,[],[]
MO_547744193826,EAM_Dynamo_ZhouJohnsonWadley_2004_CuTa__MO_547744193826_000,6d98a5b1-a76c-4cee-a0b5-56004594d783,2004--Zhou-X-W-Johnson-R-A-Wadley-H-N-G--Ta-Cu,f12498d1-1560-4fcf-af65-7ec9934b0b95,metal,atomic,False,kim,active,"['Ta', 'Cu']","['Ta', 'Cu']"
MO_549900287421,MEAM_LAMMPS_EtesamiAsadi_2018_Fe__MO_549900287421_000,NOT FOUND,,,metal,atomic,False,kim,active,[],[]
MO_557267801129,EAM_Dynamo_GrocholaRusso_2005_Au__MO_557267801129_000,460ffb06-71a4-48ac-a27c-1c31e584232f,2005--Grochola-G-Russo-S-P-Snook-I-K--Au,92a89043-e2bb-4c37-bd39-d98bf4e1de1e,metal,atomic,False,kim,active,['Au'],['Au']
MO_557492625287,MEAM_LAMMPS_CuiGaoCui_2012_LiSi__MO_557492625287_000,NOT FOUND,,,metal,atomic,False,kim,active,[],[]
MO_559016907324,EAM_Dynamo_FoilesBaskesDaw_1986Universal3_Au__MO_559016907324_000,42d10a06-578f-428f-9a19-638ac9a69821,1986--Foiles-S-M-Baskes-M-I-Daw-M-S--Au,ffb66faa-319d-4556-8363-dad3959cd553,metal,atomic,False,kim,active,['Au'],['Au']
MO_559870613549,EAM_Dynamo_LiuOhotnickyAdams_1997_AlMg__MO_559870613549_000,935c8abc-1b93-43a8-83ad-1f006e32e6a7,1997--Liu-X-Y-Ohotnicky-P-P-Adams-J-B-et-al--Al-Mg,b702ae33-5d66-40fb-84e6-f2840555459a,metal,atomic,False,kim,active,"['Al', 'Mg']","['Al', 'Mg']"
MO_560387080449,SNAP_LiChenZheng_2019_NbTaWMo__MO_560387080449_000,005f60af-a495-48ce-934b-6402010190eb,2020--Li-X-G-Chen-C-Zheng-H-et-al--Nb-Ta-W-Mo,9446720a-b95b-4342-b979-10dfa8a64236,metal,atomic,False,kim,active,"['Nb', 'Ta', 'W', 'Mo']","['Nb', 'Ta', 'W', 'Mo']"
MO_560940542741,MEAM_LAMMPS_ParkFellingerLenosky_2012_W__MO_560940542741_000,NOT FOUND,,,metal,atomic,False,kim,active,[],[]
MO_562200212426,Morse_Shifted_GirifalcoWeizer_1959MedCutoff_Ca__MO_562200212426_004,b71d5462-ae2b-4218-a14c-90a3473918aa,1959--Girifalco-L-A-Weizer-V-G--Ca,5f697b25-c341-4237-9490-5d304682acc4,metal,atomic,False,kim,active,['Ca'],['Ca']
MO_566683736730,ThreeBodyBondOrder_PPM_PurjaPunMishin_2017_Si__MO_566683736730_000,fd09d9b4-3833-479e-99ba-b5cf94acfba6,2017--Purja-Pun-G-P-Mishin-Y--Si,698e838d-de9d-4912-bc4f-d78e8e0c66b5,metal,atomic,False,kim,active,['Si'],['Si']
MO_568033730744,EAM_Dynamo_ZhouJohnsonWadley_2004NISTretabulation_Ta__MO_568033730744_000,0a5613b6-d9fd-4163-afd2-b5458d8fd136,2004--Zhou-X-W-Johnson-R-A-Wadley-H-N-G--Ta,04aa4a53-9229-4c6a-8a03-1e8836fd8712,metal,atomic,False,kim,active,['Ta'],['Ta']
MO_574574915905,EAM_Dynamo_WilsonMendelev_2016_Mg__MO_574574915905_000,368617fd-0cff-48f6-b5cb-79f79c40ebab,2016--Wilson-S-R-Mendelev-M-I--Mg,2a6e9260-0a82-4041-852b-88e69bfbd79d,metal,atomic,False,kim,active,['Mg'],['Mg']
MO_577453891941,EAM_Dynamo_MendelevSrolovitzAckland_2005_AlFe__MO_577453891941_005,c2225882-97b6-4cfa-9abb-c31693eeaea2,2005--Mendelev-M-I-Srolovitz-D-J-Ackland-G-J-Han-S--Al-Fe,f8613831-ee3a-431f-b9bd-468a0ee05664,metal,atomic,False,kim,active,"['Al', 'Fe']","['Al', 'Fe']"
MO_579868029681,Tersoff_LAMMPS_Tersoff_1988_C__MO_579868029681_003,9f98642c-3c63-46a2-9656-747913c41c3a,1988--Tersoff-J--C,b47c0538-a4d5-4bc4-a37b-48d9aff3d759,metal,atomic,False,kim,active,['C'],['C']
MO_580571659842,EAM_Dynamo_FoilesBaskesDaw_1986Universal3_Ni__MO_580571659842_000,0948700b-e276-40e4-98a5-cb1736f526e2,1986--Foiles-S-M-Baskes-M-I-Daw-M-S--Ni,15a085b9-d9d6-404f-9c2f-3ed40e8ff7a4,metal,atomic,False,kim,active,['Ni'],['Ni']
MO_584345505904,DUNN_WenTadmor_2019v1_C__MO_584345505904_000,eeec071b-5054-4014-82ea-e9e4f8422f21,2020--Wen-M-Tadmor-E-B--C-v1,a868f19e-7fe9-457c-a662-cdbc4c0aadfa,metal,atomic,False,kim,active,['C'],['C']
MO_587469264453,Morse_Shifted_GirifalcoWeizer_1959HighCutoff_Na__MO_587469264453_004,a18e7a01-f936-4f12-88ec-9980f091201f,1959--Girifalco-L-A-Weizer-V-G--Na,5866f662-95f0-4d00-aedf-0869c6b28236,metal,atomic,False,kim,active,['Na'],['Na']
MO_592013496703,EAM_Dynamo_OnatDurukanoglu_2014_CuNi__MO_592013496703_005,c9a085c2-4a10-427a-9ff9-73590481254b,2013--Onat-B-Durukanoglu-S--Cu-Ni,31a90189-5dd6-43bc-ba69-78c94fca1bd1,metal,atomic,False,kim,active,"['Cu', 'Ni']","['Cu', 'Ni']"
MO_593762436933,EAM_Dynamo_ZhouJohnsonWadley_2004NISTretabulation_Ni__MO_593762436933_000,0b772e79-4624-4f61-86b4-6e19895c6aa5,2004--Zhou-X-W-Johnson-R-A-Wadley-H-N-G--Ni,063c9331-69e4-40e4-bb6c-cee56d576b60,metal,atomic,False,kim,active,['Ni'],['Ni']
MO_596300673917,MEAM_LAMMPS_PascuetFernandez_2015_AlU__MO_596300673917_000,NOT FOUND,,,metal,atomic,False,kim,active,[],[]
MO_596436139350,MEAM_2NN_LiSi__MO_596436139350_001,NOT FOUND,,,metal,atomic,False,kim,active,[],[]
MO_600021860456,EAM_Dynamo_MendelevKramerOtt_2009_CuZr__MO_600021860456_005,2aaf1671-103d-4d29-8ac5-d7cf1d861817,2009--Mendelev-M-I-Kramer-M-J-Ott-R-T-et-al--Cu-Zr,48d79068-e994-4858-b7d5-031b1f570dc3,metal,atomic,False,kim,active,"['Cu', 'Zr']","['Cu', 'Zr']"
MO_601539325066,EAM_Dynamo_ZhouJohnsonWadley_2004NISTretabulation_Pt__MO_601539325066_000,2a7c84da-3337-418e-ae64-00793765473a,2004--Zhou-X-W-Johnson-R-A-Wadley-H-N-G--Pt,b236a7be-023c-4df7-8146-da4fbdfcf900,metal,atomic,False,kim,active,['Pt'],['Pt']
MO_604248666067,ThreeBodyCluster_SRS_StephensonRadnySmith_1996_Si__MO_604248666067_000,5542ec2b-683b-4a80-99e5-6ac74b9cfa1d,1996--Stephenson-P-C-L-Radny-M-W-Smith-P-V--Si,a9eba5a4-35d5-4273-a96b-3fb9cbcfafe0,metal,atomic,False,kim,active,['Si'],['Si']
MO_609260676108,EAM_Dynamo_MendelevSunZhang_2019_CuZr__MO_609260676108_000,27eb4895-ced6-4fa4-8a6e-7f3fea483848,2019--Mendelev-M-I-Sun-Y-Zhang-F-et-al--Cu-Zr,2e5ed18c-5fb4-46e4-ae7a-5f50d9429d95,metal,atomic,False,kim,active,"['Cu', 'Zr']","['Cu', 'Zr']"
MO_611309973581,MEAM_LAMMPS_KimJeonLee_2015_MgCa__MO_611309973581_000,NOT FOUND,,,metal,atomic,False,kim,active,[],[]
MO_612061685362,Tersoff_LAMMPS_NordAlbeErhart_2003_GaN__MO_612061685362_003,3d47e2d3-7bdb-4335-9b44-411ef7b3243a,2003--Nord-J-Albe-K-Erhart-P-Nordlund-K--Ga-N,21fd9cb3-626b-4c40-b049-ecccd27f4646,metal,atomic,False,kim,active,"['Ga', 'N']","['Ga', 'N']"
MO_612225165948,MEAM_LAMMPS_ShimKoKim_2013_NiVH__MO_612225165948_000,NOT FOUND,,,metal,atomic,False,kim,active,[],[]
MO_612732924171,MEAM_LAMMPS_ZhangTrinkle_2016_TiO__MO_612732924171_000,NOT FOUND,,,metal,atomic,False,kim,active,[],[]
MO_616482358807,MEAM_LAMMPS_JeongParkDo_2018_PdAl__MO_616482358807_000,NOT FOUND,,,metal,atomic,False,kim,active,[],[]
