name,key,id,sourcename,sourcelink,crystalfamily,natypes,symbols,composition,a,b,c,alpha,beta,gamma,natoms
mp-1021328,3f5fa570-ec1c-4b76-9d90-1b27e91397cf,mp-1021328,Materials Project,https://materialsproject.org/,cubic,2.0,"['C', 'H']",CH4,4.9735274355915,4.9735274355915,4.9735274355915,90.0,90.0,90.0,10.0
mp-1021431,6f65bc88-8f57-495f-8c37-f73330abe165,mp-1021431,Materials Project,https://materialsproject.org/,tetragonal,4.0,"['Cl', 'Cs', 'I', 'Na']",ClCsINa,4.76782718,4.76782718,7.57756798,90.0,90.0,90.0,4.0
mp-1021503,c17e825c-ff9f-4f33-912f-abcee7dcd0e3,mp-1021503,Materials Project,https://materialsproject.org/,cubic,2.0,"['O', 'Si']",O2Si,3.80704363,3.80704363,3.80704363,90.0,90.0,90.0,6.0
mp-1021511,1455b414-318f-4ea0-86e3-3b0f32d132b5,mp-1021511,Materials Project,https://materialsproject.org/,hexagonal,2.0,"['Cd', 'S']",CdS,4.25614823,4.256148230000023,5.92118001,90.0,90.0,119.99999999999982,2.0
mp-1021666,8323a1de-729e-4dd1-838e-15320c0b1816,mp-1021666,Materials Project,https://materialsproject.org/,cubic,2.0,"['Al', 'Si']",AlSi,3.15188833,3.15188833,3.15188833,90.0,90.0,90.0,2.0
mp-1022089,981e9690-9cc2-4d8d-9b41-5a077f00a889,mp-1022089,Materials Project,https://materialsproject.org/,orthorhombic,3.0,"['Cu', 'Mg', 'Si']",CuMg6Si,6.0250010149982,10.507089617937,4.95535804,90.0,90.0,90.0,16.0
mp-1022123,a5f2589e-b0e3-418c-ba94-b559290f1566,mp-1022123,Materials Project,https://materialsproject.org/,orthorhombic,3.0,"['Cu', 'Mg', 'Si']",CuMg6Si,6.19032399,10.346405684408,4.85118452,90.0,90.0,90.0,16.0
mp-1022263,2142529a-95c5-4432-927e-97a14a633f5f,mp-1022263,Materials Project,https://materialsproject.org/,orthorhombic,3.0,"['Fe', 'Mg', 'Si']",FeMg6Si,6.0635338538426,10.340400137372,4.66481225,90.0,90.0,90.0,16.0
mp-1022415,3ea585ea-b1ad-43ba-b3d4-11a9b557caa8,mp-1022415,Materials Project,https://materialsproject.org/,orthorhombic,3.0,"['Cu', 'Fe', 'Mg']",CuFeMg6,6.08972309,10.362660463208,4.76328975,90.0,90.0,90.0,16.0
mp-1022464,d889c8a7-6a9d-4f87-809b-9621e4363256,mp-1022464,Materials Project,https://materialsproject.org/,orthorhombic,3.0,"['Cu', 'Fe', 'Mg']",CuFeMg6,6.0259162515906,10.385772437068,4.79924776,90.0,90.0,90.0,16.0
mp-1022721,59b6e1ad-9560-4ed3-8c27-9393252db783,mp-1022721,Materials Project,https://materialsproject.org/,cubic,2.0,"['Al', 'Cu']",AlCu,2.99750874,2.99750874,2.99750874,90.0,90.0,90.0,2.0
mp-1022725,cf868589-0be9-4d99-a125-2a62c01acf4f,mp-1022725,Materials Project,https://materialsproject.org/,cubic,1.0,['Sn'],Sn,4.8133320038153,4.8133320038153,4.8133320038153,90.0,90.0,90.0,4.0
mp-1023285,e3b16c71-2655-44ac-a7c3-b06a1d8b49a9,mp-1023285,Materials Project,https://materialsproject.org/,orthorhombic,3.0,"['Al', 'Mg', 'Si']",AlMg6Si,6.0688331382727,10.573169528708,5.15318538,90.0,90.0,90.0,16.0
mp-1023287,5f62cd65-c6ad-445b-903b-a978ffe9aa7f,mp-1023287,Materials Project,https://materialsproject.org/,orthorhombic,3.0,"['Al', 'Mg', 'Si']",AlMg6Si,6.20409184,10.454885140819,5.06168551,90.0,90.0,90.0,16.0
mp-1023482,6212a3fa-1ce4-49c9-bd73-b9fd7ae8fd29,mp-1023482,Materials Project,https://materialsproject.org/,orthorhombic,3.0,"['Al', 'Cu', 'Mg']",AlCuMg6,6.1205105739786,10.571071293258,4.89082375,90.0,90.0,90.0,16.0
mp-1023483,b1425ff5-e521-41ff-930b-0173a47af674,mp-1023483,Materials Project,https://materialsproject.org/,orthorhombic,3.0,"['Al', 'Mg', 'Zn']",AlMg6Zn,6.26891784,10.701690020939,4.95408916,90.0,90.0,90.0,16.0
mp-1023484,877e24b1-6b7a-44c5-8574-adc31f753935,mp-1023484,Materials Project,https://materialsproject.org/,orthorhombic,3.0,"['Al', 'Cu', 'Mg']",AlCuMg6,6.17793275,10.490708144844,4.86510808,90.0,90.0,90.0,16.0
mp-1023485,06bd84da-02b2-45ec-8c43-a0684dea2299,mp-1023485,Materials Project,https://materialsproject.org/,orthorhombic,3.0,"['Al', 'Mg', 'Zn']",AlMg6Zn,6.18710215375,10.796231867365,4.98368278,90.0,90.0,90.0,16.0
mp-1023494,9bebc402-804e-4de8-b6dc-115495eb811f,mp-1023494,Materials Project,https://materialsproject.org/,orthorhombic,3.0,"['Al', 'Fe', 'Mg']",AlFeMg6,6.131883381833,10.5899170953,4.81276406,90.0,90.0,90.0,16.0
mp-1023505,80eaf20d-20de-41a9-8faf-8c3b47fe9ed0,mp-1023505,Materials Project,https://materialsproject.org/,orthorhombic,3.0,"['Al', 'Fe', 'Mg']",AlFeMg6,6.01982078,10.662616565623,4.9137519,90.0,90.0,90.0,16.0
mp-1023506,117963e1-6806-4a13-8e7a-0999f82b0187,mp-1023506,Materials Project,https://materialsproject.org/,hexagonal,2.0,"['Al', 'Mg']",AlMg15,6.36536389,6.365363889999969,10.24840323,90.0,90.0,120.00000000000017,16.0
mp-1023509,d1ff86cb-b6a9-4b39-9d38-38661d0447cd,mp-1023509,Materials Project,https://materialsproject.org/,hexagonal,2.0,"['Mg', 'Si']",Mg15Si,6.31760488,6.317604879999966,10.23417596,90.0,90.0,120.00000000000017,16.0
mp-1023610,2f2ad51d-9894-4ef3-bade-7b035a0572ec,mp-1023610,Materials Project,https://materialsproject.org/,hexagonal,2.0,"['Cu', 'Mg']",CuMg15,6.305859305,6.305859305000014,10.15714494,90.0,90.0,119.99999999999994,16.0
mp-1023616,6b252607-dac1-48db-b34a-c7a86aa5f990,mp-1023616,Materials Project,https://materialsproject.org/,hexagonal,2.0,"['Mg', 'Zn']",Mg15Zn,6.35965784,6.359657840000025,10.21045193,90.0,90.0,119.99999999999986,16.0
mp-1023632,2320fc79-54c8-409c-a613-1c04681a838e,mp-1023632,Materials Project,https://materialsproject.org/,hexagonal,2.0,"['Fe', 'Mg']",FeMg15,6.30485977,6.304859769999989,9.93962038,90.0,90.0,120.00000000000006,16.0
mp-1023923,4e97b84e-da50-4b94-8262-1f081d83fda6,mp-1023923,Materials Project,https://materialsproject.org/,hexagonal,1.0,['O'],O,4.9371661847553,4.937166184755288,12.992516572616,90.0,90.0,119.99999999999942,18.0
mp-1025044,61de7793-2858-4818-8f5e-cf780a60798b,mp-1025044,Materials Project,https://materialsproject.org/,hexagonal,2.0,"['Al', 'Ni']",AlNi2,4.01338094,4.013380940000026,4.94664852,90.0,90.0,119.99999999999979,6.0
mp-1025126,1587e0a8-4e8e-4228-8daf-ec60247845d5,mp-1025126,Materials Project,https://materialsproject.org/,orthorhombic,2.0,"['Mg', 'Si']",MgSi2,4.02462541,6.461924974627,7.8460426933714,90.0,90.0,90.0,12.0
mp-1025503,cee38877-7d11-4162-978d-9c459aa83f8c,mp-1025503,Materials Project,https://materialsproject.org/,hexagonal,2.0,"['Co', 'Cr']",CoCr3,5.08287883,5.082878829999978,4.08336916,90.0,90.0,120.00000000000017,8.0
mp-10257,49752b8a-8d9c-4d5b-82ba-4267dad95f33,mp-10257,Materials Project,https://materialsproject.org/,hexagonal,1.0,['Ni'],Ni,2.47959762,2.4795976199999714,4.06426319,90.0,90.0,120.00000000000037,2.0
mp-1026863,1c0f1b9f-734d-4161-9287-c8f1252a4774,mp-1026863,Materials Project,https://materialsproject.org/,hexagonal,3.0,"['Cu', 'Mg', 'Si']",CuMg14Si,6.173187315,6.173187315000043,10.18396506,90.0,90.0,119.99999999999976,16.0
mp-1026882,31978935-61b6-4104-964c-ea992ee8ba99,mp-1026882,Materials Project,https://materialsproject.org/,orthorhombic,3.0,"['Cu', 'Mg', 'Si']",CuMg14Si,6.22473723,10.668730869273,10.18786195,90.0,90.0,90.0,32.0
mp-1027869,c535a535-1fdd-4c8a-84f5-fc7ac5daae1a,mp-1027869,Materials Project,https://materialsproject.org/,hexagonal,3.0,"['Cu', 'Fe', 'Mg']",CuFeMg14,6.254566545,6.25456654500003,9.81025013,90.0,90.0,119.99999999999986,16.0
mp-1027884,d6c2465e-1938-42aa-a162-e166e3e255eb,mp-1027884,Materials Project,https://materialsproject.org/,hexagonal,3.0,"['Fe', 'Mg', 'Si']",FeMg14Si,6.156046105,6.156046104999961,10.0026645,90.0,90.0,120.00000000000023,16.0
mp-1027986,2d9da44d-fc9c-42a9-8eb8-b65cb7a8d661,mp-1027986,Materials Project,https://materialsproject.org/,orthorhombic,3.0,"['Cu', 'Fe', 'Mg']",CuFeMg14,6.30712758,10.8377970849,9.79006094,90.0,90.0,90.0,32.0
mp-10281,fcb8bc6e-0f64-44ca-9752-8e2bef937b06,mp-10281,Materials Project,https://materialsproject.org/,hexagonal,2.0,"['S', 'Zn']",SZn,3.85250299,3.852502989999994,12.60818078,90.0,90.0,120.00000000000006,8.0
mp-1028199,adc2f4a8-0a6d-406c-99b5-8ada02aca037,mp-1028199,Materials Project,https://materialsproject.org/,hexagonal,3.0,"['Al', 'Mg', 'Zn']",AlMg14Zn,6.2790451,6.279045099999999,10.29947357,90.0,90.0,120.00000000000001,16.0
mp-1028202,f772bafe-a04b-4496-aa73-9d3b6979b2ea,mp-1028202,Materials Project,https://materialsproject.org/,orthorhombic,3.0,"['Al', 'Mg', 'Zn']",AlMg14Zn,6.28829622,10.775397906073,10.28471113,90.0,90.0,90.0,32.0
mp-1028207,19d95980-d75e-4247-a69d-cb59639566d3,mp-1028207,Materials Project,https://materialsproject.org/,hexagonal,3.0,"['Al', 'Fe', 'Mg']",AlFeMg14,6.26196742,6.26196742,9.85483034,90.0,90.0,120.00000000000001,16.0
mp-1028210,3e71be6e-4307-4c2e-93bb-0b2ce2164e40,mp-1028210,Materials Project,https://materialsproject.org/,hexagonal,3.0,"['Al', 'Mg', 'Si']",AlMg14Si,6.24985289,6.249852890000008,10.25256935,90.0,90.0,119.99999999999997,16.0
mp-1028217,f230d76b-6e3b-4db4-8213-2f436b63e3c9,mp-1028217,Materials Project,https://materialsproject.org/,orthorhombic,3.0,"['Al', 'Mg', 'Si']",AlMg14Si,6.3672335,10.727347560828,10.18540756,90.0,90.0,90.0,32.0
mp-1028219,6afd5fb9-a793-412a-86ff-3c160f7d96bb,mp-1028219,Materials Project,https://materialsproject.org/,orthorhombic,3.0,"['Al', 'Fe', 'Mg']",AlFeMg14,6.19291118,10.773121650053,10.05749697,90.0,90.0,90.0,32.0
mp-1028244,a8792ca7-cf44-4e65-bc85-1756c9c6afcc,mp-1028244,Materials Project,https://materialsproject.org/,hexagonal,3.0,"['Al', 'Cu', 'Mg']",AlCuMg14,6.20685443,6.206854430000015,10.22254594,90.0,90.0,119.99999999999991,16.0
mp-1028253,4c72b0f7-4472-4c14-9dca-973b16d8eaae,mp-1028253,Materials Project,https://materialsproject.org/,orthorhombic,3.0,"['Al', 'Cu', 'Mg']",AlCuMg14,6.23744684,10.76797544721,10.21644909,90.0,90.0,90.0,32.0
mp-1038,addf126e-941d-4dce-aefa-44b268c0995e,mp-1038,Materials Project,https://materialsproject.org/,cubic,2.0,"['Cu', 'Mg']",Cu2Mg,7.0189870329254,7.0189870329254,7.0189870329254,90.0,90.0,90.0,24.0
mp-1038779,8736b81d-519d-423d-852a-22a1ae4aca21,mp-1038779,Materials Project,https://materialsproject.org/,hexagonal,2.0,"['Al', 'Mg']",AlMg,2.989419745,2.9894197450000015,15.01412339,90.0,90.0,119.99999999999999,6.0
mp-1038818,102d9534-0fcc-4abc-86e2-8bffd27223c8,mp-1038818,Materials Project,https://materialsproject.org/,cubic,2.0,"['Al', 'Mg']",AlMg,6.43181986,6.43181986,6.43181986,90.0,90.0,90.0,8.0
mp-1038916,5671fdc1-0c56-48d1-b6e7-fe6261c20887,mp-1038916,Materials Project,https://materialsproject.org/,tetragonal,2.0,"['Al', 'Mg']",Al3Mg,4.12653509,4.12653509,8.34884959,90.0,90.0,90.0,8.0
mp-1038934,f81cd85f-d713-430f-aa3b-4bae5dd16cee,mp-1038934,Materials Project,https://materialsproject.org/,cubic,2.0,"['Al', 'Mg']",AlMg,3.37981812,3.37981812,3.37981812,90.0,90.0,90.0,2.0
mp-10390,25d7c0fe-8d3f-4e8d-bacd-9ae686cca95d,mp-10390,Materials Project,https://materialsproject.org/,monoclinic,2.0,"['O', 'Ta']",O5Ta2,12.950195839572,4.92996337,5.598618049999956,90.0,103.16674012573391,90.0,28.0
mp-1039010,bac2a1d0-8c23-4c03-9ffa-f9800fded905,mp-1039010,Materials Project,https://materialsproject.org/,cubic,2.0,"['Al', 'Mg']",AlMg,5.75161036,5.75161036,5.75161036,90.0,90.0,90.0,8.0
mp-1039019,a92e5311-11d5-4982-aa3f-43b812c3d98d,mp-1039019,Materials Project,https://materialsproject.org/,hexagonal,2.0,"['Al', 'Mg']",AlMg,3.022626985,3.0226269850000302,4.92000128,90.0,90.0,119.99999999999966,2.0
mp-1039119,ab3ed266-564d-45c0-b536-cbd75be99efd,mp-1039119,Materials Project,https://materialsproject.org/,hexagonal,2.0,"['Al', 'Mg']",Al3Mg,5.818448255,5.818448254999968,4.88193919,90.0,90.0,120.00000000000017,8.0
mp-1039141,dd9f62a1-e434-47b8-9f0b-f061ec5fc8c2,mp-1039141,Materials Project,https://materialsproject.org/,tetragonal,2.0,"['Al', 'Mg']",AlMg,3.01474805,3.01474805,4.23242044,90.0,90.0,90.0,2.0
mp-1039180,35b87d14-a86f-4fb8-a067-014cd44d6abc,mp-1039180,Materials Project,https://materialsproject.org/,cubic,2.0,"['Al', 'Mg']",Al3Mg,6.60522884,6.60522884,6.60522884,90.0,90.0,90.0,16.0
mp-1039192,98989573-80d1-4ec7-bd30-a7089ef18b27,mp-1039192,Materials Project,https://materialsproject.org/,tetragonal,2.0,"['Al', 'Mg']",Al2Mg,5.54869494,5.54869494,5.0873586,90.0,90.0,90.0,6.0
mp-1040425,f664cbe5-c2b2-495b-bbba-caeeaae6a685,mp-1040425,Materials Project,https://materialsproject.org/,hexagonal,1.0,['C'],C,2.468030675,2.4680306750000383,19.99829344,90.0,90.0,119.9999999999995,2.0
mp-1041256,2d2dd017-98b4-411b-ad26-5f0b1c73710e,mp-1041256,Materials Project,https://materialsproject.org/,triclinic,2.0,"['Ni', 'O']",NiO2,5.61006712,5.611835210000025,14.168916830730605,89.75902516041464,89.81741717392696,60.018953780000025,36.0
mp-1041565,133d6034-efa1-461e-92e0-c4f635d9553d,mp-1041565,Materials Project,https://materialsproject.org/,orthorhombic,2.0,"['O', 'Ti']",O2Ti,5.94631953,6.5747370125262,6.5748034958448,90.0,90.0,90.0,24.0
mp-1041980,52990140-beb3-4593-a418-076b866fc0bd,mp-1041980,Materials Project,https://materialsproject.org/,monoclinic,2.0,"['Ni', 'O']",NiO2,2.91167304,5.0446606087831,10.555269699999771,90.0,90.14630339000001,90.0,12.0
mp-1042019,06514366-74fd-4870-b15c-80e1ceabb2a3,mp-1042019,Materials Project,https://materialsproject.org/,orthorhombic,2.0,"['Ni', 'O']",NiO2,5.561910223522,5.89450214,7.5750658093187,90.0,90.0,90.0,24.0
mp-1042045,04b17fae-9c3f-4e7c-9d7e-848a1a14d40b,mp-1042045,Materials Project,https://materialsproject.org/,monoclinic,2.0,"['Ni', 'O']",NiO2,9.9614212740309,5.74343606,18.81966388437821,90.0,100.77946728377273,90.0,96.0
mp-1043362,9ec24c20-79c1-4cb2-8cd6-459c9f8648b8,mp-1043362,Materials Project,https://materialsproject.org/,orthorhombic,2.0,"['O', 'Ta']",O5Ta2,3.81357778,10.790312393012,12.58198261,90.0,90.0,90.0,28.0
mp-1043875,8907e5e1-a615-4a1b-ba14-6d594559b902,mp-1043875,Materials Project,https://materialsproject.org/,orthorhombic,2.0,"['Ni', 'O']",Ni2O3,2.90275806,9.7065562226982,14.57660918,90.0,90.0,90.0,40.0
mp-1044853,5bc61a5e-3ffa-452b-8e2c-e39d9c5c80aa,mp-1044853,Materials Project,https://materialsproject.org/,hexagonal,2.0,"['O', 'Ti']",O2Ti,6.0282542,6.028254199999967,14.615808470653,90.0,90.0,120.00000000000017,36.0
mp-1045119,63af4f46-cfee-498b-a7ba-7c5c9780a419,mp-1045119,Materials Project,https://materialsproject.org/,monoclinic,3.0,"['Al', 'Ni', 'O']",AlNi3O6,9.9745069776874,5.7551624398578,14.316446599952622,90.0,90.00413020657142,90.0,80.0
mp-1045504,caf9326b-1a10-4e67-844d-5ceb6a604a0d,mp-1045504,Materials Project,https://materialsproject.org/,orthorhombic,3.0,"['Al', 'Ni', 'O']",AlNi2O4,5.7862669495585,5.7894731136194,8.1919016099088,90.0,90.0,90.0,28.0
mp-1045643,1555c0d1-bac8-40bc-a57c-6d9604db9db3,mp-1045643,Materials Project,https://materialsproject.org/,monoclinic,2.0,"['O', 'Ti']",O13Ti9,9.814063733367,2.91898717,17.75140926999987,90.0,98.47501253687646,90.0,44.0
mp-1045759,6e30427b-8968-42a8-acd1-d4b6f0b7cf26,mp-1045759,Materials Project,https://materialsproject.org/,orthorhombic,2.0,"['O', 'Ti']",O7Ti5,2.90988763,9.9140163035271,19.21497398,90.0,90.0,90.0,48.0
mp-1045896,cc2ba2ce-c6c4-47ed-add5-356f8783eb40,mp-1045896,Materials Project,https://materialsproject.org/,monoclinic,2.0,"['Ni', 'O']",Ni9O13,9.8968218879359,2.92639303,15.808485999999574,90.0,99.68578889336993,90.0,44.0
mp-1046095,f5c43b32-5a43-43a2-8d34-5ee8db56415f,mp-1046095,Materials Project,https://materialsproject.org/,orthorhombic,2.0,"['Ni', 'O']",Ni5O7,2.90690213,9.8338860272379,16.97827063,90.0,90.0,90.0,48.0
mp-1046793,3c87639b-4f3f-4972-a9c8-80c6b96520f3,mp-1046793,Materials Project,https://materialsproject.org/,orthorhombic,2.0,"['O', 'Ti']",O3Ti2,2.9129777,9.8030999170086,16.08926483,90.0,90.0,90.0,40.0
mp-1046809,2c5bc4e6-5bef-43e8-80bc-90f93d6ac42c,mp-1046809,Materials Project,https://materialsproject.org/,orthorhombic,2.0,"['Ag', 'O']",Ag2O3,3.31017741,11.010721046298,15.55694662,90.0,90.0,90.0,40.0
mp-1047762,47e7cd0e-8f46-4e1c-b748-3d2103b0936f,mp-1047762,Materials Project,https://materialsproject.org/,orthorhombic,2.0,"['Ni', 'O']",NiO2,2.82528622,9.3095906888757,9.17019666,90.0,90.0,90.0,24.0
mp-1048,8446aaec-dddd-479b-b185-6543fa484f69,mp-1048,Materials Project,https://materialsproject.org/,monoclinic,2.0,"['Ni', 'Ti']",NiTi,2.93859399,4.01492545,4.7642733499999865,90.0,101.88158196000006,90.0,4.0
mp-1048803,d190cd0f-cd30-492e-9712-9916a107f32c,mp-1048803,Materials Project,https://materialsproject.org/,monoclinic,3.0,"['Al', 'Ni', 'O']",Al2NiO4,8.219203698555,8.0464011410888,5.750069489999989,90.0,134.26844634876034,90.0,28.0
mp-105,384b67b1-afad-4913-9682-86848a03e9ad,mp-105,Materials Project,https://materialsproject.org/,orthorhombic,1.0,['Te'],Te,3.19694122,4.42818339,9.26876519,90.0,90.0,90.0,4.0
mp-1055,5e0e1ef2-8530-4de9-ad9b-7d827c88feba,mp-1055,Materials Project,https://materialsproject.org/,cubic,2.0,"['Cd', 'Se']",CdSe,5.7479157041663,5.7479157041663,5.7479157041663,90.0,90.0,90.0,8.0
mp-1055908,2ebbdcca-771f-49db-9a2d-74d549cce0c5,mp-1055908,Materials Project,https://materialsproject.org/,cubic,1.0,['Mn'],Mn,2.7994399004233,2.7994399004233,2.7994399004233,90.0,90.0,90.0,2.0
mp-1055940,da2004bf-4b99-4975-9e63-0d5ac7595250,mp-1055940,Materials Project,https://materialsproject.org/,cubic,1.0,['Cs'],Cs,7.7192646361568,7.7192646361568,7.7192646361568,90.0,90.0,90.0,4.0
mp-1055956,fe97a5b5-e206-4de3-aa42-a7855dd84fb4,mp-1055956,Materials Project,https://materialsproject.org/,hexagonal,1.0,['Mg'],Mg,3.0550985,3.0550984999999717,3.15975118,90.0,90.0,120.00000000000031,1.0
mp-1055985,a6cd5a60-460c-4d8e-bde7-ba4e6101081c,mp-1055985,Materials Project,https://materialsproject.org/,hexagonal,1.0,['B'],B,1.711288595,1.7112885950000176,3.73579607,90.0,90.0,119.99999999999966,1.0
mp-1055994,a8c269c7-af18-4644-900d-59d262cbd971,mp-1055994,Materials Project,https://materialsproject.org/,tetragonal,1.0,['In'],In,3.30978394,3.30978394,5.0167230654864,90.0,90.0,90.0,2.0
mp-1056004,79eabd39-6956-403e-90cb-e3ba41206e80,mp-1056004,Materials Project,https://materialsproject.org/,hexagonal,1.0,['Mo'],Mo,2.79010163,2.7901016300000254,2.52900443,90.0,90.0,119.99999999999972,1.0
mp-1056027,16cfbeca-967e-46cb-a52b-ee3595b9ca1d,mp-1056027,Materials Project,https://materialsproject.org/,tetragonal,1.0,['K'],K,10.14092489,10.14092489,4.22011354,90.0,90.0,90.0,1.0
mp-1056059,0bc45d73-ca9e-4561-a2b8-896a53d53848,mp-1056059,Materials Project,https://materialsproject.org/,tetragonal,1.0,['O'],O,1.7845158,1.7845158,3.08982778,90.0,90.0,90.0,1.0
mp-1056079,6bf1c1b2-2d51-4b4d-9a28-5c77fb428db1,mp-1056079,Materials Project,https://materialsproject.org/,monoclinic,1.0,['Cu'],Cu,11.84289481,2.28959714,22.747576469999657,90.0,101.93591873000028,90.0,1.0
mp-1056308,023828d4-8d08-47dc-9d0c-5016cad6207e,mp-1056308,Materials Project,https://materialsproject.org/,orthorhombic,1.0,['Sn'],Sn,3.3824408229203,3.9093216433879,4.2157409035298,90.0,90.0,90.0,2.0
mp-1056351,3f6bec06-9d5d-4e3e-a1b4-5cab4548421e,mp-1056351,Materials Project,https://materialsproject.org/,tetragonal,1.0,['Mg'],Mg,3.6505273954729,3.6505273954729,3.40093347,90.0,90.0,90.0,2.0
mp-1056376,532b8b09-cd6c-4bf1-b5f3-7f5009fb364b,mp-1056376,Materials Project,https://materialsproject.org/,hexagonal,1.0,['Zr'],Zr,3.01132414,3.011324139999976,3.0370382,90.0,90.0,120.00000000000028,1.0
mp-1056579,97293cfc-ff06-4799-bfba-8da067010008,mp-1056579,Materials Project,https://materialsproject.org/,tetragonal,1.0,['Si'],Si,3.3533692030477,3.3533692030477,2.57534776,90.0,90.0,90.0,2.0
mp-1056699,50468979-6a6f-4171-aa60-b5431f9e47c7,mp-1056699,Materials Project,https://materialsproject.org/,tetragonal,1.0,['U'],U,2.66500013,2.66500013,2.68083385,90.0,90.0,90.0,1.0
mp-1056702,5e5c5d23-af65-4419-85c5-7634b2550b3b,mp-1056702,Materials Project,https://materialsproject.org/,cubic,1.0,['Mg'],Mg,4.5056002357294,4.5056002357294,4.5056002357294,90.0,90.0,90.0,4.0
mp-1056831,8fe1b8c2-9950-4fb4-9659-c0cc43162c51,mp-1056831,Materials Project,https://materialsproject.org/,monoclinic,1.0,['O'],O,3.09566173,1.52036647,4.714385700000026,90.0,102.64009577000023,90.0,1.0
mp-1056857,60f3db66-d942-4cbd-a50a-7ba651d585c8,mp-1056857,Materials Project,https://materialsproject.org/,cubic,1.0,['N'],N,5.82618674,5.82618674,5.82618674,90.0,90.0,90.0,4.0
mp-1056920,378e1c9e-fa16-4bd9-9e80-e8663d29775b,mp-1056920,Materials Project,https://materialsproject.org/,cubic,2.0,"['Cs', 'I']",CsI,4.66521175,4.66521175,4.66521175,90.0,90.0,90.0,2.0
mp-1056957,7adf718e-e8ca-428c-8f3e-495db0f3473e,mp-1056957,Materials Project,https://materialsproject.org/,orthorhombic,1.0,['C'],C,2.2604494250276,2.2967654249574,6.39903475,90.0,90.0,90.0,4.0
mp-1057,c08292ee-4b7d-44ff-ba9f-cbde71884c7d,mp-1057,Materials Project,https://materialsproject.org/,hexagonal,2.0,"['Al', 'Ni']",Al3Ni2,4.02912138,4.029121379999987,4.91327843,90.0,90.0,120.00000000000011,5.0
mp-1057139,1752f0b8-b4e9-4d20-b6b1-70b94d7e3a33,mp-1057139,Materials Project,https://materialsproject.org/,tetragonal,1.0,['Mn'],Mn,4.3620927035446,4.3620927035446,2.50485641,90.0,90.0,90.0,4.0
mp-1057216,3adfa3a8-1572-44de-9515-6551f9abc596,mp-1057216,Materials Project,https://materialsproject.org/,tetragonal,2.0,"['Li', 'S']",LiS,2.99249694,2.99249694,7.4839752510485,90.0,90.0,90.0,4.0
mp-1057273,58d716cb-86cb-46e0-a405-d01c51bc5540,mp-1057273,Materials Project,https://materialsproject.org/,hexagonal,1.0,['Pb'],Pb,3.6423073377979,3.6423073377978317,18.187071818354,90.0,90.0,119.99999999999972,6.0
mp-1057818,cc41f632-268b-49bd-a2a1-58b4aed29ed3,mp-1057818,Materials Project,https://materialsproject.org/,cubic,1.0,['O'],O,4.2857093590798,4.2857093590798,4.2857093590798,90.0,90.0,90.0,8.0
mp-1058623,bed88641-194d-40cd-8505-7f49f49d6b54,mp-1058623,Materials Project,https://materialsproject.org/,orthorhombic,1.0,['O'],O,1.53219869,4.6154205316885,5.70163131,90.0,90.0,90.0,4.0
mp-1059094,441eae06-bc56-4ce4-93f1-ef3fcf70b9a0,mp-1059094,Materials Project,https://materialsproject.org/,orthorhombic,2.0,"['As', 'Ga']",AsGa,2.6750634,2.82209985,5.26947766,90.0,90.0,90.0,2.0
